date,year,quarter_number,quarter_name,month_number,month_name,month_short_name,week_of_year,week_of_month,day,day_of_week,day_of_year,day_name,day_short_name
10/5/2025,2025,4,Q4,10,octubre,oct.,40,1,5,1,278,domingo,dom
10/6/2025,2025,4,Q4,10,octubre,oct.,41,2,6,2,279,lunes,lun
10/7/2025,2025,4,Q4,10,octubre,oct.,41,2,7,3,280,martes,mar
10/8/2025,2025,4,Q4,10,octubre,oct.,41,2,8,4,281,miércoles,mié
10/9/2025,2025,4,Q4,10,octubre,oct.,41,2,9,5,282,jueves,jue
10/10/2025,2025,4,Q4,10,octubre,oct.,41,2,10,6,283,viernes,vie
10/11/2025,2025,4,Q4,10,octubre,oct.,41,2,11,7,284,sábado,sáb
10/12/2025,2025,4,Q4,10,octubre,oct.,41,2,12,1,285,domingo,dom
10/13/2025,2025,4,Q4,10,octubre,oct.,42,3,13,2,286,lunes,lun
10/14/2025,2025,4,Q4,10,octubre,oct.,42,3,14,3,287,martes,mar
10/15/2025,2025,4,Q4,10,octubre,oct.,42,3,15,4,288,miércoles,mié
10/16/2025,2025,4,Q4,10,octubre,oct.,42,3,16,5,289,jueves,jue
10/17/2025,2025,4,Q4,10,octubre,oct.,42,3,17,6,290,viernes,vie
10/18/2025,2025,4,Q4,10,octubre,oct.,42,3,18,7,291,sábado,sáb
10/19/2025,2025,4,Q4,10,octubre,oct.,42,3,19,1,292,domingo,dom
10/20/2025,2025,4,Q4,10,octubre,oct.,43,4,20,2,293,lunes,lun
10/21/2025,2025,4,Q4,10,octubre,oct.,43,4,21,3,294,martes,mar
10/22/2025,2025,4,Q4,10,octubre,oct.,43,4,22,4,295,miércoles,mié
10/23/2025,2025,4,Q4,10,octubre,oct.,43,4,23,5,296,jueves,jue
10/24/2025,2025,4,Q4,10,octubre,oct.,43,4,24,6,297,viernes,vie
10/25/2025,2025,4,Q4,10,octubre,oct.,43,4,25,7,298,sábado,sáb
10/26/2025,2025,4,Q4,10,octubre,oct.,43,4,26,1,299,domingo,dom
10/27/2025,2025,4,Q4,10,octubre,oct.,44,5,27,2,300,lunes,lun
10/28/2025,2025,4,Q4,10,octubre,oct.,44,5,28,3,301,martes,mar
10/29/2025,2025,4,Q4,10,octubre,oct.,44,5,29,4,302,miércoles,mié
10/30/2025,2025,4,Q4,10,octubre,oct.,44,5,30,5,303,jueves,jue
10/31/2025,2025,4,Q4,10,octubre,oct.,44,5,31,6,304,viernes,vie
11/1/2025,2025,4,Q4,11,noviembre,nov.,44,1,1,7,305,sábado,sáb
11/2/2025,2025,4,Q4,11,noviembre,nov.,44,1,2,1,306,domingo,dom
11/3/2025,2025,4,Q4,11,noviembre,nov.,45,2,3,2,307,lunes,lun
11/4/2025,2025,4,Q4,11,noviembre,nov.,45,2,4,3,308,martes,mar
11/5/2025,2025,4,Q4,11,noviembre,nov.,45,2,5,4,309,miércoles,mié
11/6/2025,2025,4,Q4,11,noviembre,nov.,45,2,6,5,310,jueves,jue
11/7/2025,2025,4,Q4,11,noviembre,nov.,45,2,7,6,311,viernes,vie
11/8/2025,2025,4,Q4,11,noviembre,nov.,45,2,8,7,312,sábado,sáb
11/9/2025,2025,4,Q4,11,noviembre,nov.,45,2,9,1,313,domingo,dom
11/10/2025,2025,4,Q4,11,noviembre,nov.,46,3,10,2,314,lunes,lun
11/11/2025,2025,4,Q4,11,noviembre,nov.,46,3,11,3,315,martes,mar
11/12/2025,2025,4,Q4,11,noviembre,nov.,46,3,12,4,316,miércoles,mié
11/13/2025,2025,4,Q4,11,noviembre,nov.,46,3,13,5,317,jueves,jue
11/14/2025,2025,4,Q4,11,noviembre,nov.,46,3,14,6,318,viernes,vie
11/15/2025,2025,4,Q4,11,noviembre,nov.,46,3,15,7,319,sábado,sáb
11/16/2025,2025,4,Q4,11,noviembre,nov.,46,3,16,1,320,domingo,dom
11/17/2025,2025,4,Q4,11,noviembre,nov.,47,4,17,2,321,lunes,lun
11/18/2025,2025,4,Q4,11,noviembre,nov.,47,4,18,3,322,martes,mar
11/19/2025,2025,4,Q4,11,noviembre,nov.,47,4,19,4,323,miércoles,mié
11/20/2025,2025,4,Q4,11,noviembre,nov.,47,4,20,5,324,jueves,jue
11/21/2025,2025,4,Q4,11,noviembre,nov.,47,4,21,6,325,viernes,vie
11/22/2025,2025,4,Q4,11,noviembre,nov.,47,4,22,7,326,sábado,sáb
11/23/2025,2025,4,Q4,11,noviembre,nov.,47,4,23,1,327,domingo,dom
11/24/2025,2025,4,Q4,11,noviembre,nov.,48,5,24,2,328,lunes,lun
11/25/2025,2025,4,Q4,11,noviembre,nov.,48,5,25,3,329,martes,mar
11/26/2025,2025,4,Q4,11,noviembre,nov.,48,5,26,4,330,miércoles,mié
11/27/2025,2025,4,Q4,11,noviembre,nov.,48,5,27,5,331,jueves,jue
11/28/2025,2025,4,Q4,11,noviembre,nov.,48,5,28,6,332,viernes,vie
11/29/2025,2025,4,Q4,11,noviembre,nov.,48,5,29,7,333,sábado,sáb
11/30/2025,2025,4,Q4,11,noviembre,nov.,48,5,30,1,334,domingo,dom
12/1/2025,2025,4,Q4,12,diciembre,dic.,49,1,1,2,335,lunes,lun
12/2/2025,2025,4,Q4,12,diciembre,dic.,49,1,2,3,336,martes,mar
12/3/2025,2025,4,Q4,12,diciembre,dic.,49,1,3,4,337,miércoles,mié
12/4/2025,2025,4,Q4,12,diciembre,dic.,49,1,4,5,338,jueves,jue
12/5/2025,2025,4,Q4,12,diciembre,dic.,49,1,5,6,339,viernes,vie
12/6/2025,2025,4,Q4,12,diciembre,dic.,49,1,6,7,340,sábado,sáb
12/7/2025,2025,4,Q4,12,diciembre,dic.,49,1,7,1,341,domingo,dom
12/8/2025,2025,4,Q4,12,diciembre,dic.,50,2,8,2,342,lunes,lun
12/9/2025,2025,4,Q4,12,diciembre,dic.,50,2,9,3,343,martes,mar
12/10/2025,2025,4,Q4,12,diciembre,dic.,50,2,10,4,344,miércoles,mié
12/11/2025,2025,4,Q4,12,diciembre,dic.,50,2,11,5,345,jueves,jue
12/12/2025,2025,4,Q4,12,diciembre,dic.,50,2,12,6,346,viernes,vie
12/13/2025,2025,4,Q4,12,diciembre,dic.,50,2,13,7,347,sábado,sáb
12/14/2025,2025,4,Q4,12,diciembre,dic.,50,2,14,1,348,domingo,dom
12/15/2025,2025,4,Q4,12,diciembre,dic.,51,3,15,2,349,lunes,lun
12/16/2025,2025,4,Q4,12,diciembre,dic.,51,3,16,3,350,martes,mar
12/17/2025,2025,4,Q4,12,diciembre,dic.,51,3,17,4,351,miércoles,mié
12/18/2025,2025,4,Q4,12,diciembre,dic.,51,3,18,5,352,jueves,jue
12/19/2025,2025,4,Q4,12,diciembre,dic.,51,3,19,6,353,viernes,vie
12/20/2025,2025,4,Q4,12,diciembre,dic.,51,3,20,7,354,sábado,sáb
12/21/2025,2025,4,Q4,12,diciembre,dic.,51,3,21,1,355,domingo,dom
12/22/2025,2025,4,Q4,12,diciembre,dic.,52,4,22,2,356,lunes,lun
12/23/2025,2025,4,Q4,12,diciembre,dic.,52,4,23,3,357,martes,mar
12/24/2025,2025,4,Q4,12,diciembre,dic.,52,4,24,4,358,miércoles,mié
12/25/2025,2025,4,Q4,12,diciembre,dic.,52,4,25,5,359,jueves,jue
12/26/2025,2025,4,Q4,12,diciembre,dic.,52,4,26,6,360,viernes,vie
12/27/2025,2025,4,Q4,12,diciembre,dic.,52,4,27,7,361,sábado,sáb
12/28/2025,2025,4,Q4,12,diciembre,dic.,52,4,28,1,362,domingo,dom
12/29/2025,2025,4,Q4,12,diciembre,dic.,1,5,29,2,363,lunes,lun
12/30/2025,2025,4,Q4,12,diciembre,dic.,1,5,30,3,364,martes,mar
12/31/2025,2025,4,Q4,12,diciembre,dic.,1,5,31,4,365,miércoles,mié
